scoreLLM score,ann,prd_id,brand,title,highlights,properties,taxonomies,full_text,full_text_no_sep,Unnamed: 0,search_query,scorePropensity score
0.10498116,9459,454454,Aquarius,Blue berry isotonic,Aquarius sport Isotonic blue ice is een isotone sportdrank met een verfrissende en dorstlessende vruchtensmaak en toegevoegd vitamine b6. De 500ml pet fles is een handige verpakking voor het sporten. Hydraterende isotone sportdrank Natuurlijke aroma's Met toegevoegde vitamines Blauwe bessensmaak,"['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd' 'Geen lactose'
 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag vet' 'Laag zout'
 'Geen schelpdieren (schaaldieren)' 'Laag suiker' 'Geen eieren'
 'Geen noten' 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Sport- en dieetvoeding
 Bewuste voeding Energy drink sportdrank
 Energie voeding sportvoeding Sportvoeding Sportdranken
 Sportdrank Sportdrank flesjes",aquarius [SEP] blue berry isotonic [SEP] Aquarius sport Isotonic blue ice is een isotone sportdrank met een verfrissende en dorstlessende vruchtensmaak en toegevoegd vitamine b6. De 500ml pet fles is een handige verpakking voor het sporten. Hydraterende isotone sportdrank Natuurlijke aroma's Met toegevoegde vitamines Blauwe bessensmaak [SEP] sportdranken,aquarius blue berry isotonic sportdranken,null,null,null
0.10493888,2193,179081,Coca-Cola,Coca cola zero fles,"Coca-Cola zero sugar heeft de geweldige Coca-Cola smaak, maar dan zonder suiker. De 0,5L PET is de ideale verpakking voor onderweg. frisdrank met plantenextracten, met zoetstoffen zero sugar bevat geen toevoegde conserveermiddelen bevat een bron van fenylalanine","['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Laag suiker' 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd'
 'Geen lactose' 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag vet'
 'Laag zout' 'Geen schelpdieren (schaaldieren)' 'Geen eieren' 'Geen noten'
 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Frisdrank Cola Cola flesjes
 Cola light & suikervrij Cola light & suikervrije flesjes","coca-cola [SEP] coca cola zero fles [SEP] Coca-Cola zero sugar heeft de geweldige Coca-Cola smaak, maar dan zonder suiker. De 0,5L PET is de ideale verpakking voor onderweg. frisdrank met plantenextracten, met zoetstoffen zero sugar bevat geen toevoegde conserveermiddelen bevat een bron van fenylalanine [SEP] cola low calorie kvp",coca-cola coca cola zero fles cola low calorie kvp,null,null,null
0.10399829,10339,130297,Wicky,Fruit 10-pack,"Wicky original fruit is een mix van smaken van appel, sinaasappel, citroen, passievrucht, Mandarijn, abrikoos, ananas, banaan, Mango, guave en limoen. Met vitamines a en c Zonder kunstmatige zoet-, kleur- en smaakstoffen In handige meeneemverpakking","['Laag vet' 'Laag zout' 'Geen melk' 'Geen kreeftachtigen (schaaldieren)'
 'Geen soja' 'Geen vis' 'Geen schelpdieren (schaaldieren)' 'Laag suiker'
 'Vegetarisch' 'Geen eieren' 'Geen noten' 'Geen lupine' ""Geen pinda's""
 'Geen selderij' 'Geen mosterd' 'Geen lactose' 'Geen sulfiet'
 'Veganistisch' 'Geen sesam' 'Geen gluten']","Frisdrank sappen koffie thee Pakjes drinken
 Vruchtensappen & drank Multivitamine drank
 Multivitamine (drinkpakjes)","wicky [SEP] fruit 10-pack [SEP] Wicky original fruit is een mix van smaken van appel, sinaasappel, citroen, passievrucht, Mandarijn, abrikoos, ananas, banaan, Mango, guave en limoen. Met vitamines a en c Zonder kunstmatige zoet-, kleur- en smaakstoffen In handige meeneemverpakking [SEP] kids kvp",wicky fruit 10-pack kids kvp,null,null,null
0.103584856,14380,382945,Whiskas,Met tonijn 1+ jaar,Whiskas 1+ is volledige en evenwichtige droge voeding met vitamines en mineralen die bijdragen aan een gezond en gelukkig leven van uw volwassen kat. De heerlijke smaak van tonijn is puur genieten voor uw kat! Een licht schurende werking helpt de tanden van uw kat schoon te houden Een gebalanceerde mix van mineralen zorgt voor gezonde urinewegen Vitamine a helpt het gezichtsvermogen sterk te houden Vol met omega 6-vetzuren voor een mooie huid  en  vacht,['Laag zout' 'Laag vet' 'Laag suiker'],Huisdier Katten Droog kattenvoer,whiskas [SEP] met tonijn 1+ jaar [SEP] Whiskas 1+ is volledige en evenwichtige droge voeding met vitamines en mineralen die bijdragen aan een gezond en gelukkig leven van uw volwassen kat. De heerlijke smaak van tonijn is puur genieten voor uw kat! Een licht schurende werking helpt de tanden van uw kat schoon te houden Een gebalanceerde mix van mineralen zorgt voor gezonde urinewegen Vitamine a helpt het gezichtsvermogen sterk te houden Vol met omega 6-vetzuren voor een mooie huid  en  vacht [SEP] kat droog,whiskas met tonijn 1+ jaar kat droog,null,null,null
0.103083804,9799,413308,Vitakraft,Liquid Snack rund & kattengras 6 st,"Verwen jouw kat met de liquid snack, heerlijk over de brokjes van jouw lieve kat, maar ook erg leuk om gewoon uit de hand te geven of als het warm weer is in te vriezen als ijsje. Dat wordt smullen! Inuline voor de ondersteuning van de darmflora Calorie arm Zonder toegevoegde suikers Zonder kleur- en kunstmatige smaakstoffen en conserveringsmiddelen",['Laag zout' 'Laag vet' 'Laag suiker'],Huisdier Katten Kattensnacks,"vitakraft [SEP] liquid snack rund & kattengras 6 st [SEP] Verwen jouw kat met de liquid snack, heerlijk over de brokjes van jouw lieve kat, maar ook erg leuk om gewoon uit de hand te geven of als het warm weer is in te vriezen als ijsje. Dat wordt smullen! Inuline voor de ondersteuning van de darmflora Calorie arm Zonder toegevoegde suikers Zonder kleur- en kunstmatige smaakstoffen en conserveringsmiddelen [SEP] kat snack",vitakraft liquid snack rund & kattengras 6 st kat snack,null,null,null
0.10218446,13333,137739,Coca-Cola,Zero sugar,"Coca-Cola zero sugar heeft de geweldige Coca-Cola smaak, maar dan zonder suiker. De 1,5L PET is de ideale fles om uit te schenken tijdens de gezellige momenten aan tafel. frisdrank met plantenextracten, met zoetstoffen zero sugar bevat geen toevoegde conserveermiddelen bevat een bron van fenylalanine","['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Laag suiker' 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'light'
 'Geen mosterd' 'Geen lactose' 'Geen sulfiet' 'Veganistisch' 'Geen sesam'
 'Laag vet' 'Laag zout' 'Geen schelpdieren (schaaldieren)' 'Geen eieren'
 'Geen noten' 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Frisdrank Cola Cola flessen
 Cola light & suikervrij Cola light & suikervrije flessen","coca-cola [SEP] zero sugar [SEP] Coca-Cola zero sugar heeft de geweldige Coca-Cola smaak, maar dan zonder suiker. De 1,5L PET is de ideale fles om uit te schenken tijdens de gezellige momenten aan tafel. frisdrank met plantenextracten, met zoetstoffen zero sugar bevat geen toevoegde conserveermiddelen bevat een bron van fenylalanine [SEP] cola low calorie gvp",coca-cola zero sugar cola low calorie gvp,null,null,null
0.10152157,4985,518907,Coca-Cola,Zero sugar zero caffeine 8-pack,"Coca-cola zero sugar zero caffeine heeft de originele smaak van Coca-Cola maar dan zonder suiker en cafeine. het multipack 8 x 250ml is ideaal om mee naar thuis te nemen en samen van te genieten. Frisdrank met plantenextracten, met zoetstoffen, zonder cafeine Zonder suiker en cafeine Natuurlijke aroma's Geen toegevoegde conserveermiddelen","['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Laag suiker' 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd'
 'Geen lactose' 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag vet'
 'Laag zout' 'Geen schelpdieren (schaaldieren)' 'Geen eieren' 'Geen noten'
 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Frisdrank Cola Cola cafeïnevrij
 Cola blikjes Cola cafeïnevrij blikjes","coca-cola [SEP] zero sugar zero caffeine 8-pack [SEP] Coca-cola zero sugar zero caffeine heeft de originele smaak van Coca-Cola maar dan zonder suiker en cafeine. het multipack 8 x 250ml is ideaal om mee naar thuis te nemen en samen van te genieten. Frisdrank met plantenextracten, met zoetstoffen, zonder cafeine Zonder suiker en cafeine Natuurlijke aroma's Geen toegevoegde conserveermiddelen [SEP] cola overig kvp",coca-cola zero sugar zero caffeine 8-pack cola overig kvp,null,null,null
0.10148463,15268,476233,Yoni,Menstruatiecup maat 2,"De yoni cup is herbruikbaar en gaat tot 10 jaar mee. Dit maakt de cup de meest duurzame optie. One period, zero waste. Wij adviseren maat 2 voor vrouwen die vaginaal bevallen zijn. Hypoallergeen Comfortabel: zacht  en  flexibel Herbruikbaar  en  recyclebaar Vrij van plastic, chemicalien, latex, bpa en ftalaten",['Laag zout' 'Laag vet' 'Laag suiker'],"Drogisterij Verzorging Lichaamsverzorging Persoonlijke hygiëne
 Menstruatiecups","yoni [SEP] menstruatiecup maat 2 [SEP] De yoni cup is herbruikbaar en gaat tot 10 jaar mee. Dit maakt de cup de meest duurzame optie. One period, zero waste. Wij adviseren maat 2 voor vrouwen die vaginaal bevallen zijn. Hypoallergeen Comfortabel: zacht  en  flexibel Herbruikbaar  en  recyclebaar Vrij van plastic, chemicalien, latex, bpa en ftalaten [SEP] dameshygiene",yoni menstruatiecup maat 2 dameshygiene,null,null,null
0.101435214,11,480792,AH,Cola regular 6-pack,Cola in een handige sixpack: de ideale verpakking voor onderweg. Ijskoud het lekkerst! Een echte dorstlesser Koolzuurhoudende frisdrank Prijsfavorieten: topkwaliteit en altijd laaggeprijsd,"['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd' 'Geen lactose'
 'Nutri-Score E' 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag vet'
 'Laag zout' 'Geen schelpdieren (schaaldieren)' 'Laag suiker'
 'Prijsfavoriet' 'Geen eieren' 'Geen noten' 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Frisdrank Cola Cola regular
 Cola blikjes Cola regular blikjes",ah [SEP] cola regular 6-pack [SEP] Cola in een handige sixpack: de ideale verpakking voor onderweg. Ijskoud het lekkerst! Een echte dorstlesser Koolzuurhoudende frisdrank Prijsfavorieten: topkwaliteit en altijd laaggeprijsd [SEP] cola regular kvp,ah cola regular 6-pack cola regular kvp,null,null,null
0.10135506,12717,119825,Wicky,Original fruit,"Wicky original fruit is een mix van smaken van appel, sinaasappel, citroen, passievrucht, Mandarijn, abrikoos, ananas, banaan, Mango, guave en limoen. Met vitamine a en c Zonder kunstmatige zoet-, kleur- en smaakstoffen De originele smaak van Wicky fruit in grootverpakking, handig voor thuis","['Geen melk' 'Geen kreeftachtigen (schaaldieren)' 'Geen soja' 'Geen vis'
 'Vegetarisch' 'Geen lupine' ""Geen pinda's"" 'Geen mosterd' 'Geen lactose'
 'Geen sulfiet' 'Veganistisch' 'Geen sesam' 'Laag vet' 'Laag zout'
 'Geen schelpdieren (schaaldieren)' 'Laag suiker' 'Geen eieren'
 'Geen noten' 'Geen selderij' 'Geen gluten']","Frisdrank sappen koffie thee Vruchtensappen & drank
 Frisse fruitdrank Frisse fruitdrank (pakken)","wicky [SEP] original fruit [SEP] Wicky original fruit is een mix van smaken van appel, sinaasappel, citroen, passievrucht, Mandarijn, abrikoos, ananas, banaan, Mango, guave en limoen. Met vitamine a en c Zonder kunstmatige zoet-, kleur- en smaakstoffen De originele smaak van Wicky fruit in grootverpakking, handig voor thuis [SEP] kids gvp",wicky original fruit kids gvp,null,null,null
0.10132291,1416,518830,Coca-Cola,Zero sugar zero caffeine,Coca-cola zero sugar zero caffeine heeft de originele smaak van Coca-Cola maar dan zonder suiker en cafeine. Het 250ml blik is een handige verpakking om onderweg van een verfrissende cola te genieten. Frisdrank met plantenextracten Zonder cafeine Geen toegevoegde conserveermiddelen Bevat een bron van fenylalanine,[],"Frisdrank sappen koffie thee Frisdrank Cola
 Cola light & suikervrij Cola blikjes
 Cola light & suikervrije blikjes",coca-cola [SEP] zero sugar zero caffeine [SEP] Coca-cola zero sugar zero caffeine heeft de originele smaak van Coca-Cola maar dan zonder suiker en cafeine. Het 250ml blik is een handige verpakking om onderweg van een verfrissende cola te genieten. Frisdrank met plantenextracten Zonder cafeine Geen toegevoegde conserveermiddelen Bevat een bron van fenylalanine [SEP] cola overig kvp,coca-cola zero sugar zero caffeine cola overig kvp,null,null,null
0.10125455,15031,415221,Wicky,Fruit 0% suiker,"Wicky zonder suiker heeft de heerlijke vertrouwde Wicky smaak, maar bevat geen suiker. dat klinkt niet alleen goed - het Smaakt ook vooral heel goed! De heerlijke smaak van Wicky fruit, maar dan zonder suiker Slechts 1kcal per 100ml Met toegevoegd vitamine c en a","['Laag vet' 'Laag zout' 'Geen melk' 'Geen kreeftachtigen (schaaldieren)'
 'Geen soja' 'Geen vis' 'Laag suiker' 'Geen schelpdieren (schaaldieren)'
 'Vegetarisch' 'Geen eieren' 'Geen noten' 'Geen lupine' ""Geen pinda's""
 'Geen selderij' 'Geen mosterd' 'Geen lactose' 'Geen sulfiet'
 'Veganistisch' 'Geen sesam' 'Geen gluten']","Frisdrank sappen koffie thee Frisdrank Frisdrank met fruit
 Frisdrank met fruit (fles)","wicky [SEP] fruit 0% suiker [SEP] Wicky zonder suiker heeft de heerlijke vertrouwde Wicky smaak, maar bevat geen suiker. dat klinkt niet alleen goed - het Smaakt ook vooral heel goed! De heerlijke smaak van Wicky fruit, maar dan zonder suiker Slechts 1kcal per 100ml Met toegevoegd vitamine c en a [SEP] kids gvp",wicky fruit 0% suiker kids gvp,null,null,null
0.10121864,17746,476234,Yoni,Menstruatiecup maat 1,"De yoni cup is herbruikbaar en gaat tot 10 jaar mee. Dit maakt de cup de meest duurzame optie. One period, zero waste. Wij adviseren maat 1 voor vrouwen die niet vaginaal bevallen zijn. Hypoallergeen Comfortabel: zacht  en  flexibel Herbruikbaar  en  recyclebaar Vrij van plastic, chemicalien, latex, bpa en ftalaten",['Laag zout' 'Laag vet' 'Laag suiker'],"Drogisterij Verzorging Lichaamsverzorging Persoonlijke hygiëne
 Menstruatiecups","yoni [SEP] menstruatiecup maat 1 [SEP] De yoni cup is herbruikbaar en gaat tot 10 jaar mee. Dit maakt de cup de meest duurzame optie. One period, zero waste. Wij adviseren maat 1 voor vrouwen die niet vaginaal bevallen zijn. Hypoallergeen Comfortabel: zacht  en  flexibel Herbruikbaar  en  recyclebaar Vrij van plastic, chemicalien, latex, bpa en ftalaten [SEP] dameshygiene",yoni menstruatiecup maat 1 dameshygiene,null,null,null
0.10118909,12742,531303,Vitakraft,Bonis bits small,"De extra kleine Bonis Bits zijn ideaal als snack voor kleine honden of als trainingssnack. Het zijn lekker luchtige, vlezige mini-hapjes voor alle honden, die niet kruimelen en vet zijn. Ideaal tijdens de training Kruimelen niet en zijn niet vet Met extra vitamines Suikervrije receptuur",['Laag zout' 'Laag vet' 'Laag suiker'],Huisdier Honden Hondensnacks,"vitakraft [SEP] bonis bits small [SEP] De extra kleine Bonis Bits zijn ideaal als snack voor kleine honden of als trainingssnack. Het zijn lekker luchtige, vlezige mini-hapjes voor alle honden, die niet kruimelen en vet zijn. Ideaal tijdens de training Kruimelen niet en zijn niet vet Met extra vitamines Suikervrije receptuur [SEP] hond snacks",vitakraft bonis bits small hond snacks,null,null,null
