epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-Precision@25,cos_sim-Recall@25,cos_sim-Precision@50,cos_sim-Recall@50,cos_sim-Precision@100,cos_sim-Recall@100,cos_sim-MRR@36,cos_sim-NDCG@36,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@10,dot_score-Recall@10,dot_score-Precision@25,dot_score-Recall@25,dot_score-Precision@50,dot_score-Recall@50,dot_score-Precision@100,dot_score-Recall@100,dot_score-MRR@36,dot_score-NDCG@36,dot_score-MAP@100
12,-1,0.4225512528473804,0.5615034168564921,0.6116173120728929,0.6697038724373576,0.2503416856492027,0.4073132111762684,0.1507061503416856,0.5267074051494411,0.0924829157175398,0.6046670047618101,0.0522095671981776,0.670937843279647,0.5089735774184195,0.4731385480744543,0.377695547953042,0.4225512528473804,0.5615034168564921,0.6116173120728929,0.6697038724373576,0.2503416856492027,0.4073132111762684,0.1507061503416856,0.5267074051494411,0.0924829157175398,0.6046670047618101,0.0522095671981776,0.670937843279647,0.5089735774184195,0.4731491215828496,0.3777117732972186
13,-1,0.4236902050113895,0.571753986332574,0.621867881548975,0.6776765375854215,0.2501138952164009,0.4085986715778504,0.1505694760820045,0.5306540564913599,0.0926651480637813,0.612361994402967,0.0524373576309795,0.6762364964942955,0.5130266472412071,0.4754309167522579,0.37929092784748,0.4236902050113895,0.571753986332574,0.621867881548975,0.6776765375854215,0.2501138952164009,0.4085986715778504,0.1505694760820045,0.5306540564913599,0.0926651480637813,0.612361994402967,0.0524373576309795,0.6762364964942955,0.5130266472412071,0.4754268491910713,0.3792838043038392
14,-1,0.4396355353075171,0.5854214123006833,0.6252847380410023,0.6776765375854215,0.2564920273348519,0.4199453664270894,0.1539863325740318,0.5456077886465429,0.0936902050113895,0.6224933052757767,0.0527334851936218,0.6795037534859593,0.5261219149613274,0.4870035260225904,0.3922414918918702,0.4396355353075171,0.5854214123006833,0.6252847380410023,0.6776765375854215,0.2564920273348519,0.4199453664270894,0.1539863325740318,0.5456077886465429,0.0936902050113895,0.6224933052757767,0.0527334851936218,0.6795037534859593,0.5263117403219957,0.4870404521277061,0.3922668551123291
15,-1,0.4191343963553531,0.5580865603644647,0.6059225512528473,0.6492027334851936,0.2474943052391799,0.401898345968244,0.1508428246013667,0.5317103007647251,0.0918906605922551,0.6105823832991674,0.0519362186788154,0.671900471745427,0.503179600804485,0.4709436960097816,0.3760843103243167,0.4191343963553531,0.5580865603644647,0.6059225512528473,0.6492027334851936,0.2474943052391799,0.401898345968244,0.1508428246013667,0.5317103007647251,0.0918906605922551,0.6105823832991674,0.0519362186788154,0.671900471745427,0.503179600804485,0.4709388651913198,0.3760823146340685
16,-1,0.4202733485193622,0.5592255125284739,0.60250569476082,0.6548974943052391,0.2492027334851936,0.4068186033854803,0.1528018223234624,0.5403845915878528,0.093257403189066,0.6178697233367072,0.0526423690205011,0.6761857837402889,0.5041600800336199,0.4749519483007137,0.3799375185175724,0.4202733485193622,0.5592255125284739,0.60250569476082,0.6548974943052391,0.2492027334851936,0.4068186033854803,0.1528018223234624,0.5403845915878528,0.093257403189066,0.6178697233367072,0.0526423690205011,0.6761857837402889,0.5041580167144822,0.4749504699054599,0.3799370305606956
17,-1,0.4316628701594533,0.5603644646924829,0.6082004555808656,0.6674259681093394,0.2523917995444191,0.4097189280009196,0.1533029612756264,0.5368816391779309,0.0938041002277904,0.6222140246770972,0.053006833712984,0.6823814003055038,0.5113666048133416,0.4773466169305106,0.3832058726483277,0.4316628701594533,0.5603644646924829,0.6082004555808656,0.6674259681093394,0.2523917995444191,0.4097189280009196,0.1533029612756264,0.5368816391779309,0.0938041002277904,0.6222140246770972,0.053006833712984,0.6823814003055038,0.5113666048133416,0.4773687145039954,0.3832345436735819
18,-1,0.4419134396355353,0.5649202733485194,0.621867881548975,0.6685649202733486,0.2541002277904328,0.4159927820678881,0.1551708428246014,0.545264568774596,0.0945330296127562,0.625251869806974,0.0528929384965831,0.6805613930386353,0.5210649762056838,0.4863680936028601,0.3906374601890756,0.4419134396355353,0.5649202733485194,0.621867881548975,0.6685649202733486,0.2541002277904328,0.4159927820678881,0.1551708428246014,0.545264568774596,0.0945330296127562,0.625251869806974,0.0528929384965831,0.6805613930386353,0.5210649762056838,0.4863725952041077,0.3906400390169873
19,-1,0.4157175398633257,0.5489749430523918,0.6070615034168565,0.6719817767653758,0.2502277904328018,0.4102944522874888,0.1516173120728929,0.5387833355233498,0.093621867881549,0.6202330723729899,0.0525170842824601,0.6774230237348755,0.5014231839560312,0.4739883652289903,0.3788476003584746,0.4157175398633257,0.5489749430523918,0.6070615034168565,0.6719817767653758,0.2502277904328018,0.4102944522874888,0.1516173120728929,0.5387833355233498,0.093621867881549,0.6202330723729899,0.0525170842824601,0.6774230237348755,0.5014231839560312,0.4739889155446444,0.3788497778423689
20,-1,0.4441913439635535,0.5637813211845103,0.6207289293849658,0.662870159453303,0.2542141230068337,0.4148895287714561,0.1525284738041002,0.5372980722574191,0.094009111617312,0.6205494037059903,0.0530637813211845,0.6836467651319765,0.5217308500209531,0.482603971163567,0.3897096981174482,0.4441913439635535,0.5637813211845103,0.6207289293849658,0.662870159453303,0.2542141230068337,0.4148895287714561,0.1525284738041002,0.5372980722574191,0.094009111617312,0.6205494037059903,0.0530637813211845,0.6836467651319765,0.5217308500209531,0.482603971163567,0.3897096981174482
21,-1,0.428246013667426,0.5740318906605922,0.6275626423690205,0.6651480637813212,0.2587699316628701,0.4186190535802789,0.1545330296127562,0.5384968497658801,0.0951708428246013,0.6229768922067278,0.0539521640091116,0.6905905140234202,0.5161254697145766,0.4857175784469272,0.3944169538789187,0.428246013667426,0.5740318906605922,0.6275626423690205,0.6651480637813212,0.2587699316628701,0.4186190535802789,0.1545330296127562,0.5384968497658801,0.0951708428246013,0.6229768922067278,0.0539521640091116,0.6905905140234202,0.5161254697145766,0.4857202309164259,0.3944224615382631
22,-1,0.4339407744874715,0.5615034168564921,0.6013667425968109,0.6674259681093394,0.2523917995444191,0.4133595016843076,0.1531207289293849,0.5413774737521633,0.0941457858769931,0.6225292384570782,0.0533029612756264,0.6851113689605174,0.5132500512939312,0.4841921121930489,0.3903913368808049,0.4339407744874715,0.5615034168564921,0.6013667425968109,0.6674259681093394,0.2523917995444191,0.4133595016843076,0.1531207289293849,0.5413774737521633,0.0941457858769931,0.6225292384570782,0.0533029612756264,0.6851113689605174,0.5132500512939312,0.4841921121930489,0.3903913368808049
23,-1,0.4350797266514806,0.5842824601366743,0.6195899772209568,0.6662870159453302,0.2592255125284738,0.4168673328220648,0.1541685649202733,0.544794729234789,0.094874715261959,0.6243299769038053,0.0541116173120728,0.6921071920727502,0.5215295688205427,0.4886013777404754,0.3957788260377104,0.4350797266514806,0.5842824601366743,0.6195899772209568,0.6662870159453302,0.2592255125284738,0.4168673328220648,0.1541685649202733,0.544794729234789,0.094874715261959,0.6243299769038053,0.0541116173120728,0.6921071920727502,0.5215295688205427,0.4886022950136238,0.3957803585560935
24,-1,0.4373576309794988,0.571753986332574,0.6104783599088838,0.6742596810933941,0.2558086560364465,0.4155065315081891,0.1541230068337129,0.5389158692364197,0.0946924829157175,0.6189078487659858,0.0535876993166287,0.684845277095906,0.5195212201894759,0.4855357705465049,0.3932512024259063,0.4373576309794988,0.571753986332574,0.6104783599088838,0.6742596810933941,0.2558086560364465,0.4155065315081891,0.1541230068337129,0.5389158692364197,0.0946924829157175,0.6189078487659858,0.0535876993166287,0.684845277095906,0.5195212201894759,0.485534016085032,0.3932464811284742
25,-1,0.4476082004555808,0.570615034168565,0.6241457858769932,0.6742596810933941,0.2582004555808656,0.422035512242529,0.1551708428246014,0.5478468557434951,0.0947152619589977,0.6283908062730259,0.0535763097949886,0.6850293502604073,0.5280210827502617,0.4927466007130383,0.3990824896422018,0.4476082004555808,0.570615034168565,0.6241457858769932,0.6742596810933941,0.2582004555808656,0.422035512242529,0.1551708428246014,0.5478468557434951,0.0947152619589977,0.6283908062730259,0.0535763097949886,0.6850293502604073,0.5280210827502617,0.4927466007130383,0.3990824896422018
26,-1,0.4430523917995444,0.5797266514806378,0.623006833712984,0.6810933940774487,0.2605922551252848,0.4314581010257919,0.1551708428246014,0.5517112752062737,0.0957175398633257,0.6374531481864784,0.0536560364464692,0.6900995619712057,0.5270469499214157,0.4943045075233933,0.4020565379246239,0.4430523917995444,0.5797266514806378,0.623006833712984,0.6810933940774487,0.2607061503416856,0.4315846512662374,0.1551708428246014,0.5517112752062737,0.0957175398633257,0.6374531481864784,0.0536560364464692,0.6900995619712057,0.527050280190901,0.4943114808459304,0.4020684304906665
27,-1,0.4419134396355353,0.5751708428246014,0.6287015945330297,0.6845102505694761,0.258883826879271,0.4271559616826463,0.155125284738041,0.5473581476355329,0.0946013667425968,0.6252534572491844,0.0535193621867881,0.6843983018143519,0.5264846490569898,0.4934655930853164,0.4023537510998273,0.4419134396355353,0.5751708428246014,0.6287015945330297,0.6845102505694761,0.258883826879271,0.4271559616826463,0.155125284738041,0.5473581476355329,0.0946013667425968,0.6252534572491844,0.0535193621867881,0.6843983018143519,0.5264846490569898,0.4934611588383704,0.4023505588984574
28,-1,0.4407744874715262,0.570615034168565,0.6252847380410023,0.673120728929385,0.2605922551252848,0.4263088040724153,0.1559453302961276,0.5513345763276956,0.0953302961275626,0.6312078284142975,0.0537357630979499,0.686879284335682,0.5240469416728271,0.4950340302796475,0.4023666685920112,0.4396355353075171,0.570615034168565,0.6252847380410023,0.673120728929385,0.2605922551252848,0.4263088040724153,0.1559453302961276,0.5513345763276956,0.0953302961275626,0.6312078284142975,0.0537357630979499,0.686879284335682,0.5234774655908225,0.4949927467669825,0.4023562077858454
29,-1,0.4430523917995444,0.5831435079726651,0.6309794988610479,0.6845102505694761,0.2637813211845102,0.4324508422077536,0.1562186788154898,0.5510518898577862,0.0952619589977221,0.6316788969997466,0.0537927107061503,0.6883723499420487,0.5301294588374695,0.4967362690707586,0.404167446712306,0.4430523917995444,0.5831435079726651,0.6309794988610479,0.6845102505694761,0.2637813211845102,0.4324508422077536,0.1562186788154898,0.5510518898577862,0.0952619589977221,0.6316788969997466,0.0537927107061503,0.6883723499420487,0.5301294588374695,0.4967505083612943,0.4041859953618341
30,-1,0.428246013667426,0.5888382687927107,0.6332574031890661,0.6788154897494305,0.2617312072892939,0.4252842188273059,0.1558086560364464,0.548291537467936,0.0956719817767653,0.631464933620981,0.0538952164009111,0.6927243179289743,0.5204448670767582,0.4922647111830674,0.3989087859948592,0.428246013667426,0.5888382687927107,0.6332574031890661,0.6788154897494305,0.2617312072892939,0.4252842188273059,0.1558086560364464,0.548291537467936,0.0956719817767653,0.631464933620981,0.0538952164009111,0.6927243179289743,0.5204448670767582,0.4922640925855811,0.3989080982218132
31,-1,0.4362186788154897,0.5831435079726651,0.6241457858769932,0.6879271070615034,0.2612756264236902,0.431967001890445,0.1573576309794988,0.5551556318839591,0.0953075170842824,0.6287535814782031,0.0538041002277904,0.6894852575748117,0.525061228435893,0.4937338098285735,0.4010439196743033,0.4362186788154897,0.5831435079726651,0.6241457858769932,0.6879271070615034,0.2612756264236902,0.431967001890445,0.1574031890660592,0.555199437736421,0.0953075170842824,0.6287535814782031,0.0538041002277904,0.6894852575748117,0.525061228435893,0.4937040672528799,0.4010025849559668
32,-1,0.4521640091116173,0.5854214123006833,0.6321184510250569,0.6890660592255126,0.2629840546697039,0.4351309012213545,0.1573120728929385,0.5559173116415725,0.0956947608200455,0.6304710189407854,0.0542027334851936,0.6955007973359977,0.536402199982513,0.5007828370759357,0.4089927423358803,0.4521640091116173,0.5854214123006833,0.6321184510250569,0.6890660592255126,0.2629840546697039,0.4351309012213545,0.1573120728929385,0.5559173116415725,0.0956947608200455,0.6304710189407854,0.0542027334851936,0.6955007973359977,0.5363980126583805,0.500779031980846,0.4089875500539561
33,-1,0.4373576309794988,0.5774487471526196,0.6298405466970387,0.6879271070615034,0.2650341685649203,0.4342983541852178,0.1582232346241458,0.5577545107029026,0.0957175398633257,0.6284514354994181,0.05375854214123,0.6915564435305156,0.5261254527463555,0.4980099605095447,0.40476385399132,0.438496583143508,0.5774487471526196,0.6298405466970387,0.6879271070615034,0.2650341685649203,0.4342983541852178,0.1582232346241458,0.5577545107029026,0.0957175398633257,0.6284514354994181,0.05375854214123,0.6915564435305156,0.5266964353788416,0.4980535925053351,0.4047809185104297
34,-1,0.44874715261959,0.5820045558086561,0.6332574031890661,0.6947608200455581,0.2662870159453303,0.4388906643158398,0.1576765375854214,0.5550828049814146,0.0961958997722095,0.6320127720786073,0.0541002277904328,0.6900245098697957,0.5339673096685383,0.5020834448756823,0.4100102475837811,0.44874715261959,0.5820045558086561,0.6332574031890661,0.6947608200455581,0.2662870159453303,0.4388906643158398,0.1576765375854214,0.5550828049814146,0.0961958997722095,0.6320127720786073,0.0541002277904328,0.6900245098697957,0.5339673096685383,0.502087033905564,0.410014347173503
35,-1,0.4430523917995444,0.592255125284738,0.6412300683371298,0.6845102505694761,0.262756264236902,0.4318733254918326,0.1568564920273348,0.5518708637307932,0.0957175398633257,0.6305664418932226,0.0539293849658314,0.6884258305611747,0.53237941074627,0.4981814222667186,0.4051178162746659,0.4430523917995444,0.5933940774487472,0.6412300683371298,0.6845102505694761,0.262756264236902,0.4318733254918326,0.1569020501138952,0.5519226342837027,0.0957175398633257,0.6305664418932226,0.0539293849658314,0.6884258305611747,0.5324743234266042,0.4981983168769613,0.4051271901574589
36,-1,0.4464692482915717,0.5888382687927107,0.6355353075170843,0.6810933940774487,0.2644646924829157,0.4341248210623666,0.1575398633257403,0.5549326570759592,0.0958997722095672,0.6318378554820219,0.0541002277904328,0.6909505800972863,0.533597456309365,0.4978830867743203,0.4056025801043326,0.4464692482915717,0.5888382687927107,0.6355353075170843,0.6810933940774487,0.2644646924829157,0.4341248210623666,0.1575398633257403,0.5549326570759592,0.0958997722095672,0.6318378554820219,0.0541002277904328,0.6909505800972863,0.533597456309365,0.4978823308050631,0.4056007437983961
37,-1,0.44874715261959,0.5933940774487472,0.6412300683371298,0.6902050113895216,0.2626423690205011,0.4335592451876012,0.1567198177676537,0.5515701050924934,0.0957858769931662,0.630559295149119,0.0540888382687927,0.6893601115317854,0.5365830597649205,0.4974462369043647,0.403936435381906,0.44874715261959,0.5945330296127562,0.6412300683371298,0.6902050113895216,0.2626423690205011,0.4335592451876012,0.1566742596810934,0.5515183345395839,0.0957858769931662,0.630559295149119,0.0540888382687927,0.6893601115317854,0.5366779724452545,0.4974667090270471,0.4039516967298069
38,-1,0.4373576309794988,0.5888382687927107,0.6389521640091116,0.6879271070615034,0.2652619589977221,0.4357666257561571,0.1579954441913439,0.5543369987008551,0.095876993166287,0.6279964225991678,0.0542482915717539,0.6920373119041349,0.5298765819790685,0.4974940307239272,0.4049940877401148,0.4373576309794988,0.5888382687927107,0.6389521640091116,0.6879271070615034,0.2652619589977221,0.4357666257561571,0.1579954441913439,0.5543369987008551,0.095876993166287,0.6279964225991678,0.0542482915717539,0.6920373119041349,0.5298765819790685,0.4974917244971109,0.404988872757679
39,-1,0.4373576309794988,0.5933940774487472,0.6343963553530751,0.6913439635535308,0.2654897494305239,0.4371424628326624,0.1580865603644647,0.5562190627965359,0.0958314350797266,0.6289333585213016,0.0542027334851936,0.692300784881411,0.5293662328241096,0.4970552254239934,0.4046011201025994,0.4362186788154897,0.5933940774487472,0.6343963553530751,0.6913439635535308,0.2654897494305239,0.4371424628326624,0.1580865603644647,0.5562190627965359,0.0958314350797266,0.6289333585213016,0.0542027334851936,0.692300784881411,0.5288537043503054,0.4970199677567269,0.4045896649731158
