epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-Precision@25,cos_sim-Recall@25,cos_sim-Precision@50,cos_sim-Recall@50,cos_sim-Precision@100,cos_sim-Recall@100,cos_sim-MRR@36,cos_sim-NDCG@36,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@10,dot_score-Recall@10,dot_score-Precision@25,dot_score-Recall@25,dot_score-Precision@50,dot_score-Recall@50,dot_score-Precision@100,dot_score-Recall@100,dot_score-MRR@36,dot_score-NDCG@36,dot_score-MAP@100
0,-1,0.3895216400911162,0.5649202733485194,0.6207289293849658,0.7027334851936219,0.2460136674259681,0.4132140521933549,0.1499316628701594,0.5559125167061625,0.0945785876993166,0.6535051131384186,0.0549088838268792,0.7395521703198561,0.4969389794409399,0.4755859781644781,0.3660577692179868,0.3906605922551253,0.5649202733485194,0.6207289293849658,0.7015945330296127,0.2460136674259681,0.4131507770731322,0.1498861047835991,0.5558455195200442,0.0945785876993166,0.6535051131384186,0.0549088838268792,0.7395521703198561,0.4974981014123625,0.4757487760584031,0.3662035527428826
1,-1,0.4350797266514806,0.5979498861047836,0.662870159453303,0.734624145785877,0.2604783599088838,0.4477658127440159,0.1581321184510251,0.5946307664017065,0.0978132118451025,0.6881768393800161,0.0566514806378132,0.7675956824872517,0.5355293236280143,0.514061281743324,0.4036698212798125,0.4350797266514806,0.5979498861047836,0.662870159453303,0.734624145785877,0.2603644646924829,0.4476234437235148,0.1581321184510251,0.5946307664017065,0.0978132118451025,0.6881768393800161,0.0566514806378132,0.7675956824872517,0.5353436855914785,0.5140286934721063,0.4036432344129742
2,-1,0.4236902050113895,0.5865603644646925,0.6378132118451025,0.7186788154897494,0.2626423690205011,0.4416900273355715,0.1621412300683371,0.5917604736236852,0.1000911161731207,0.689132365657331,0.057756264236902,0.7678705106028293,0.5240840544108152,0.5092389897852291,0.4030168589336029,0.4236902050113895,0.5865603644646925,0.6378132118451025,0.7186788154897494,0.2626423690205011,0.4416900273355715,0.1621867881548975,0.5918553863040193,0.1000911161731207,0.689132365657331,0.057756264236902,0.7678705106028293,0.5240840544108152,0.509240721493272,0.4030174739142815
3,-1,0.4373576309794988,0.5888382687927107,0.6503416856492027,0.7186788154897494,0.2684510250569475,0.4582359653803893,0.1639179954441913,0.6082458016368029,0.1000455580865603,0.6985593526865091,0.0577790432801822,0.7752317911969357,0.5329970112563517,0.5233050676921825,0.4180611898328181,0.4373576309794988,0.5899772209567198,0.6503416856492027,0.7186788154897494,0.2684510250569475,0.4582359653803893,0.1639179954441913,0.6082458016368029,0.1000455580865603,0.6985593526865091,0.0577790432801822,0.7752317911969357,0.5331488715448862,0.523356648946744,0.4180887357945897
4,-1,0.4305239179954442,0.592255125284738,0.6503416856492027,0.715261958997722,0.2708428246013667,0.4588036265105414,0.16501138952164,0.6074418263214743,0.1017084282460136,0.7120341360763913,0.0580296127562642,0.7780096169373522,0.5304275782934056,0.5230472695346442,0.4168923252774587,0.4305239179954442,0.5933940774487472,0.6503416856492027,0.715261958997722,0.2709567198177676,0.4588706236966596,0.16501138952164,0.6074418263214743,0.1017084282460136,0.7120341360763913,0.0580296127562642,0.7780096169373522,0.5305297919491498,0.5230942204399797,0.4169530237742626
5,-1,0.438496583143508,0.5956719817767654,0.6571753986332574,0.715261958997722,0.270501138952164,0.45921932029301,0.1653758542141229,0.605770837775113,0.1021412300683371,0.709699118040188,0.0579840546697038,0.7814715598081403,0.5367484515897532,0.5273942141802073,0.4215724192284891,0.4396355353075171,0.5956719817767654,0.6571753986332574,0.715261958997722,0.2703872437357631,0.4591560451727873,0.1653758542141229,0.605770837775113,0.1021412300683371,0.709699118040188,0.0579840546697038,0.7814715598081403,0.5373179276717577,0.5274850958547235,0.4216264874310726
6,-1,0.4453302961275626,0.6127562642369021,0.6560364464692483,0.7232346241457859,0.2780182232346241,0.4770336535060783,0.1663325740318907,0.6204544445353876,0.1021184510250569,0.715608688292467,0.058132118451025,0.7810886055516143,0.5438389166360393,0.5382945111765173,0.434344248893423,0.4453302961275626,0.6127562642369021,0.6560364464692483,0.7232346241457859,0.2780182232346241,0.4770336535060783,0.1662870159453303,0.6203595318550535,0.1021184510250569,0.715608688292467,0.058132118451025,0.7810886055516143,0.5438371644019409,0.538287501348463,0.4343409646889847
7,-1,0.4476082004555808,0.592255125284738,0.6537585421412301,0.7277904328018223,0.274373576309795,0.4697654219288746,0.1656947608200455,0.6078903522804753,0.1015261958997722,0.7072461806718272,0.0578018223234624,0.7770551550505597,0.5406676887281581,0.5317077243571072,0.4295396291210503,0.4476082004555808,0.592255125284738,0.6537585421412301,0.7277904328018223,0.2741457858769932,0.4695123214479836,0.1656947608200455,0.6078903522804753,0.1015261958997722,0.7072461806718272,0.0578018223234624,0.7770551550505597,0.5407128941747203,0.5317305447807306,0.4295569999719754
8,-1,0.4476082004555808,0.5968109339407744,0.6583143507972665,0.7266514806378133,0.2826879271070615,0.4846781397772914,0.1687927107061503,0.6236377121612213,0.1024373576309795,0.7072691336948466,0.0583029612756264,0.7791594498577884,0.5434158522760447,0.5399514116928225,0.4380500578045589,0.4476082004555808,0.5968109339407744,0.6583143507972665,0.7266514806378133,0.2828018223234624,0.4847414148975141,0.1687927107061503,0.6236377121612213,0.1024373576309795,0.7072691336948466,0.0583029612756264,0.7791594498577884,0.5434158522760447,0.5399626537591521,0.4380748774026065
9,-1,0.4350797266514806,0.60250569476082,0.6674259681093394,0.7414578587699316,0.2798405466970387,0.4785287887101525,0.16874715261959,0.6176076313185695,0.1033257403189066,0.7077821322280696,0.0585421412300683,0.7790285737864772,0.5387903153094235,0.5369616178982606,0.4321650093281704,0.4339407744874715,0.60250569476082,0.6674259681093394,0.7414578587699316,0.2796127562642369,0.4783272817888278,0.16874715261959,0.6176076313185695,0.1033257403189066,0.7077821322280696,0.0585421412300683,0.7790285737864772,0.5382208392274189,0.5367854432502894,0.4319993492515791
