epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-Precision@25,cos_sim-Recall@25,cos_sim-Precision@50,cos_sim-Recall@50,cos_sim-Precision@100,cos_sim-Recall@100,cos_sim-MRR@36,cos_sim-NDCG@36,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@10,dot_score-Recall@10,dot_score-Precision@25,dot_score-Recall@25,dot_score-Precision@50,dot_score-Recall@50,dot_score-Precision@100,dot_score-Recall@100,dot_score-MRR@36,dot_score-NDCG@36,dot_score-MAP@100
10,-1,0.3849658314350797,0.5079726651480638,0.5558086560364465,0.6195899772209568,0.2323462414578587,0.3745339423470892,0.1416400911161731,0.4955501465806812,0.0864920273348519,0.5711472856729742,0.049009111617312,0.6305751727592659,0.465162442647775,0.4376658738218807,0.3464279084940219,0.3861047835990888,0.5136674259681093,0.5626423690205011,0.6184510250569476,0.2328018223234624,0.3747855192537165,0.1427790432801822,0.4988525213061119,0.0865831435079726,0.5699612738777824,0.0491230068337129,0.6304953411387446,0.4674526916922394,0.4394916288962321,0.3480050885177547
11,-1,0.3895216400911162,0.5079726651480638,0.5615034168564921,0.6161731207289294,0.229384965831435,0.37262589294103,0.1405922551252847,0.492877026100639,0.086628701594533,0.5663909344553554,0.0493621867881549,0.6349021791972204,0.4677406376601701,0.4371655216755766,0.3460337756222905,0.3815489749430524,0.5159453302961275,0.5626423690205011,0.621867881548975,0.2299544419134396,0.3727376923255903,0.1406833712984054,0.4916448097916428,0.0864692482915717,0.5655608750981386,0.049384965831435,0.6332988149701875,0.4628227563848867,0.4336851524305498,0.3421769484161596
12,-1,0.3838268792710706,0.5193621867881549,0.5660592255125285,0.6241457858769932,0.2338268792710706,0.3798278517648354,0.1413211845102505,0.4953352061476602,0.0864920273348519,0.570736748714725,0.0492710706150341,0.6377185572968063,0.4662933827889921,0.4428202144336815,0.3551844548489036,0.3872437357630979,0.5250569476082004,0.5683371298405467,0.6264236902050114,0.2349658314350797,0.3810733139323552,0.1417312072892938,0.4950212807772762,0.0866970387243735,0.5707572912488484,0.0492824601366742,0.6362080805886406,0.4701894156272219,0.4424508343683112,0.3540562422091541
13,-1,0.398633257403189,0.530751708428246,0.5683371298405467,0.6195899772209568,0.2348519362186788,0.3826623368104158,0.1425968109339408,0.5012916101438897,0.0874943052391799,0.5798609904490029,0.0499316628701594,0.6429973828992036,0.4782272645442631,0.4479508149254061,0.3584714191408984,0.3997722095671981,0.5341685649202733,0.5683371298405467,0.6241457858769932,0.2356492027334851,0.385707079370555,0.1423690205011389,0.5001142547939238,0.0874487471526195,0.5773686799615662,0.0500911161731207,0.642869240289639,0.4797761827758908,0.4476019055529521,0.3588299153097751
14,-1,0.4043280182232346,0.5387243735763098,0.5740318906605922,0.6264236902050114,0.2366742596810934,0.3870193353070086,0.143006833712984,0.5037024002813516,0.0883599088838268,0.5831256481086521,0.0501480637813211,0.6454844688424541,0.4846197183132611,0.4535961452039744,0.3656301320756852,0.4054669703872437,0.5353075170842825,0.5728929384965832,0.6332574031890661,0.2375854214123006,0.3884683083967064,0.1436446469248291,0.5051154509128706,0.087881548974943,0.5813303171935352,0.0501708428246013,0.6461361054187207,0.4844141884532901,0.4520090819815354,0.3622762381177275
15,-1,0.3929384965831435,0.5330296127562643,0.5774487471526196,0.6275626423690205,0.2353075170842824,0.3870526090992103,0.1423690205011389,0.5037867880460228,0.0873576309794988,0.5780770407210999,0.0500341685649202,0.6405324195866706,0.4781001755089599,0.4510032315087216,0.3631887320802369,0.4043280182232346,0.5421412300683371,0.5876993166287016,0.6332574031890661,0.2378132118451025,0.3874579025266398,0.1426879271070615,0.5017365783278953,0.0874031890660592,0.5739305053667252,0.05001138952164,0.642148102011822,0.4862974330235003,0.4511161209714619,0.3608675656630706
16,-1,0.3929384965831435,0.5364464692482915,0.591116173120729,0.6332574031890661,0.2374715261958997,0.3888978442784925,0.1437813211845102,0.5056081014655227,0.0884738041002278,0.5806610243451952,0.050626423690205,0.6424424456423454,0.4794541612298831,0.4544851744310507,0.3659470171628744,0.4157175398633257,0.5489749430523918,0.591116173120729,0.643507972665148,0.2392938496583143,0.3916963002008178,0.144373576309795,0.5059105805890803,0.0887243735763098,0.5825351623256846,0.0506150341685649,0.6432426251187774,0.4940419329604905,0.4559688177555281,0.3662807266276281
17,-1,0.388382687927107,0.5387243735763098,0.5888382687927107,0.6309794988610479,0.2354214123006834,0.3873442042056703,0.143872437357631,0.509056659453381,0.0877676537585421,0.5783474584449101,0.0503530751708428,0.6463143672432236,0.4756608548210341,0.4498871809625136,0.3605484200838662,0.4054669703872437,0.5432801822323462,0.5876993166287016,0.6389521640091116,0.2370159453302961,0.3874213279882297,0.1443280182232346,0.5071863053070425,0.087881548974943,0.5777729522698907,0.0504100227790432,0.6443298425593782,0.4877051550076889,0.4523682285507905,0.3624688365136002
18,-1,0.3963553530751708,0.5318906605922551,0.5831435079726651,0.6332574031890661,0.2359908883826879,0.3861622228202312,0.1440546697038724,0.5075102465418536,0.0880182232346241,0.5810722982621133,0.050501138952164,0.6495725449297086,0.4789376814229918,0.4534718082936496,0.363786099165742,0.4111617312072892,0.5432801822323462,0.5854214123006833,0.6378132118451025,0.2372437357630979,0.3871105215145947,0.1445558086560364,0.5073217894949809,0.0881548974943052,0.578565145310945,0.0503530751708428,0.6451720035123631,0.4902846031830536,0.4544270626916593,0.3652030396547711
19,-1,0.3963553530751708,0.5318906605922551,0.591116173120729,0.6321184510250569,0.2366742596810934,0.3875269124553146,0.1446924829157175,0.510707579519428,0.0885649202733485,0.5868833094852429,0.0505239179954441,0.6504547793460609,0.4815163775505292,0.4549222167118719,0.3663467764969094,0.4111617312072892,0.5444191343963554,0.591116173120729,0.6378132118451025,0.2392938496583143,0.3906579572458707,0.1447835990888382,0.510309027223756,0.0882687927107061,0.581605075893105,0.0504669703872437,0.6484674228405227,0.4908090920870834,0.4560381000141177,0.3666334041476906
